Job ID,Agency,num_positions,Full/Part,Career Level,Salary Range From,Salary Range To,Work Location,Division/Work Unit,Posting Date,title,category,lon,lat,borough
426681,CONSUMER AFFAIRS,1,F,Entry-Level,54100,70000,"42 Broadway, N.Y.",OFC of Financial Empowerment,12/20/2019,Social Worker,Finance,-74.01261459999999,40.705974,Manhattan
426681,CONSUMER AFFAIRS,1,F,Entry-Level,54100,70000,"42 Broadway, N.Y.",OFC of Financial Empowerment,12/20/2019,Social Worker,Finance,-74.01261459999999,40.705974,Manhattan
426687,DEPT OF ENVIRONMENT PROTECTION,2,F,Experienced (non-manager),51535,59265,96-05 Horace Harding Expway,W   S/Connections Permitting,12/27/2019,Intern,Public Safety,-73.86348939999999,40.7348796,Queens
426687,DEPT OF ENVIRONMENT PROTECTION,2,F,Experienced (non-manager),51535,59265,96-05 Horace Harding Expway,W   S/Connections Permitting,12/27/2019,Intern,Public Safety,-73.86348939999999,40.7348796,Queens
426707,DEPARTMENT OF CITY PLANNING,1,F,Experienced (non-manager),60000,70000,"120 Broadway, New York, NY",Technical Review,12/20/2019,Assistant,"Engineering, Architecture, & Planning",-74.01059839999999,40.7084773,Manhattan
426707,DEPARTMENT OF CITY PLANNING,1,F,Experienced (non-manager),60000,70000,"120 Broadway, New York, NY",Technical Review,12/20/2019,Assistant,"Engineering, Architecture, & Planning",-74.01059839999999,40.7084773,Manhattan
426727,CONSUMER AFFAIRS,1,F,Experienced (non-manager),71423,82137,"42 Broadway, N.Y.",General Counselâ€™s Office,12/27/2019,Legal/Attorney,Legal,-74.01261459999999,40.705974,Manhattan
426727,CONSUMER AFFAIRS,1,F,Experienced (non-manager),71423,82137,"42 Broadway, N.Y.",General Counselâ€™s Office,12/27/2019,Legal/Attorney,Legal,-74.01261459999999,40.705974,Manhattan
426733,CONSUMER AFFAIRS,2,F,Experienced (non-manager),71423,76275,"42 Broadway, N.Y.",General Counselâ€™s Office,12/27/2019,Legal/Attorney,Legal,-74.01261459999999,40.705974,Manhattan
426733,CONSUMER AFFAIRS,2,F,Experienced (non-manager),71423,76275,"42 Broadway, N.Y.",General Counselâ€™s Office,12/27/2019,Legal/Attorney,Legal,-74.01261459999999,40.705974,Manhattan
426746,FINANCIAL INFO SVCS AGENCY,1,F,Experienced (non-manager),75000,125000,5 Manhattan West,OPS/HRP Technical Services,12/20/2019,Computer Specialist,	Technology & Data,-73.99935239999999,40.753058,Manhattan
426746,FINANCIAL INFO SVCS AGENCY,1,F,Experienced (non-manager),75000,125000,5 Manhattan West,OPS/HRP Technical Services,12/20/2019,Computer Specialist,	Technology & Data,-73.99935239999999,40.753058,Manhattan
426747,DEPARTMENT OF TRANSPORTATION,1,F,Experienced (non-manager),67757,98128,55 Water St Ny Ny,RRM Milling Contract Mgmt,12/26/2019,Engineer,"Engineering, Architecture, & Planning",-74.0091879,40.7034619,Manhattan
426747,DEPARTMENT OF TRANSPORTATION,1,F,Experienced (non-manager),67757,98128,55 Water St Ny Ny,RRM Milling Contract Mgmt,12/26/2019,Engineer,"Engineering, Architecture, & Planning",-74.0091879,40.7034619,Manhattan
426805,MAYORS OFFICE OF CONTRACT SVCS,1,F,Manager,75000,100000,"22 Reade St, Ny",Information Technology,12/23/2019,Researcher,	Technology & Data,-74.0043792,40.7142973,Manhattan
426805,MAYORS OFFICE OF CONTRACT SVCS,1,F,Manager,75000,100000,"22 Reade St, Ny",Information Technology,12/23/2019,Researcher,	Technology & Data,-74.0043792,40.7142973,Manhattan
426820,DEPT OF ENVIRONMENT PROTECTION,3,F,Experienced (non-manager),51535,59265,96-05 Horace Harding Expway,Rev Construction Compliance,12/30/2019,Intern,"Engineering, Architecture, & Planning",-73.86348939999999,40.7348796,Queens
426820,DEPT OF ENVIRONMENT PROTECTION,3,F,Experienced (non-manager),51535,59265,96-05 Horace Harding Expway,Rev Construction Compliance,12/30/2019,Intern,"Engineering, Architecture, & Planning",-73.86348939999999,40.7348796,Queens
426826,DEPT OF ENVIRONMENT PROTECTION,2,F,Experienced (non-manager),57078,65640,96-05 Horace Harding Expway,W   S/Connections Permitting,12/27/2019,Assistant,"Engineering, Architecture, & Planning",-73.86348939999999,40.7348796,Queens
426826,DEPT OF ENVIRONMENT PROTECTION,2,F,Experienced (non-manager),57078,65640,96-05 Horace Harding Expway,W   S/Connections Permitting,12/27/2019,Assistant,"Engineering, Architecture, & Planning",-73.86348939999999,40.7348796,Queens
426830,DEPT OF ENVIRONMENT PROTECTION,1,F,Experienced (non-manager),58700,120000,253 Broadway New York Ny,CEQR,01/22/2020,Telecommunication,	Technology & Data,-74.0075231,40.7134096,Manhattan
426830,DEPT OF ENVIRONMENT PROTECTION,1,F,Experienced (non-manager),58700,120000,253 Broadway New York Ny,CEQR,01/22/2020,Telecommunication,	Technology & Data,-74.0075231,40.7134096,Manhattan
426839,HRA/DEPT OF SOCIAL SERVICES,1,F,Experienced (non-manager),65731,75591,4 World Trade Center,Domestic Violence-NM,12/23/2019,Analyst,Social Service,-74.01229010000002,40.71028889999999,Manhattan
426873,HOUSING PRESERVATION & DVLPMNT,1,F,Manager,84468,97138,100 Gold Street,Ctr For Housing Pol Res,12/23/2019,Researcher,"Policy, Research & Analysis",-74.0033029,40.7103379,Manhattan
426873,HOUSING PRESERVATION & DVLPMNT,1,F,Manager,84468,97138,100 Gold Street,Ctr For Housing Pol Res,12/23/2019,Researcher,"Policy, Research & Analysis",-74.0033029,40.7103379,Manhattan
426907,DEPARTMENT OF BUILDINGS,45,F,Experienced (non-manager),53563,61800,NYC - All Boroughs,Citywide,01/01/2020,Construction,Public Safety,-73.89987579999999,40.7172127,Queens
426907,DEPARTMENT OF BUILDINGS,45,F,Experienced (non-manager),53563,61800,NYC - All Boroughs,Citywide,01/01/2020,Construction,Public Safety,-73.89987579999999,40.7172127,Queens
426935,OFFICE OF MANAGEMENT & BUDGET,1,F,Entry-Level,46856,62480,255 Greenwich Street,Health Task Force,12/23/2019,Analyst,Finance,-74.01091439999999,40.7143284,Manhattan
426935,OFFICE OF MANAGEMENT & BUDGET,1,F,Entry-Level,46856,62480,255 Greenwich Street,Health Task Force,12/23/2019,Analyst,Finance,-74.01091439999999,40.7143284,Manhattan
426937,CONSUMER AFFAIRS,1,F,Experienced (non-manager),58700,75269,"42 Broadway, N.Y.",Fiscal Services,12/24/2019,Specialist w/o Job Aspect,Finance,-74.01261459999999,40.705974,Manhattan
426937,CONSUMER AFFAIRS,1,F,Experienced (non-manager),58700,75269,"42 Broadway, N.Y.",Fiscal Services,12/24/2019,Specialist w/o Job Aspect,Finance,-74.01261459999999,40.705974,Manhattan
426960,FIRE DEPARTMENT,1,F,Entry-Level,40017,46019,"9 Metrotech Center, Brooklyn N",Legal Enforcement,01/08/2020,Claim Associate,Legal,-73.98500539999999,40.6946556,Brooklyn
426961,TAXI & LIMOUSINE COMMISSION,1,F,Experienced (non-manager),62397,75760,"31-00 47 Ave, 3 FL, LIC NY",Prosecution Division,12/26/2019,Legal/Attorney,Legal,-73.9356,40.7428,Queens
426961,TAXI & LIMOUSINE COMMISSION,1,F,Experienced (non-manager),62397,75760,"31-00 47 Ave, 3 FL, LIC NY",Prosecution Division,12/26/2019,Legal/Attorney,Legal,-73.9356,40.7428,Queens
426986,DEPT OF YOUTH & COMM DEV SRVS,1,F,Experienced (non-manager),60193,70000,"2 Lafayette St., N.Y.",Compass Elementary,01/08/2020,Specialist w/o Job Aspect,"Policy, Research & Analysis",-74.00363089999999,40.7139848,Manhattan
426989,DEPT OF INFO TECH & TELECOMM,1,F,Experienced (non-manager),54638,83500,2 Metro Tech,COMMISSIONER'S OFFICE,01/13/2020,Administration,Community,-73.9857147,40.693364,Brooklyn
426998,DEPT OF PARKS & RECREATION,1,F,Experienced (non-manager),57078,65640,Randalls Island 5-Boro Shops,CW Sustainable Facilities,01/03/2020,Engineer,"Engineering, Architecture, & Planning",-73.9230296,40.7992515,Manhattan
426998,DEPT OF PARKS & RECREATION,1,F,Experienced (non-manager),57078,65640,Randalls Island 5-Boro Shops,CW Sustainable Facilities,01/03/2020,Engineer,"Engineering, Architecture, & Planning",-73.9230296,40.7992515,Manhattan
426998,DEPT OF PARKS & RECREATION,1,F,Experienced (non-manager),57078,65640,Randalls Island 5-Boro Shops,CW Sustainable Facilities,01/03/2020,Engineer,"Engineering, Architecture, & Planning",-73.9230296,40.7992515,Manhattan
426999,DEPT OF PARKS & RECREATION,1,F,Experienced (non-manager),57078,65640,Randalls Island 5-Boro Shops,CW Sustainable Facilities,01/03/2020,Engineer,"Engineering, Architecture, & Planning",-73.9230296,40.7992515,Manhattan
426999,DEPT OF PARKS & RECREATION,1,F,Experienced (non-manager),57078,65640,Randalls Island 5-Boro Shops,CW Sustainable Facilities,01/03/2020,Engineer,"Engineering, Architecture, & Planning",-73.9230296,40.7992515,Manhattan
426999,DEPT OF PARKS & RECREATION,1,F,Experienced (non-manager),57078,65640,Randalls Island 5-Boro Shops,CW Sustainable Facilities,01/03/2020,Engineer,"Engineering, Architecture, & Planning",-73.9230296,40.7992515,Manhattan
427004,DEPT OF ENVIRONMENT PROTECTION,4,F,Experienced (non-manager),38620,59649,96-05 Horace Harding Expway,Administration,01/22/2020,Supervisor,Operation & Maintenance,-73.86348939999999,40.7348796,Queens
427004,DEPT OF ENVIRONMENT PROTECTION,4,F,Experienced (non-manager),38620,59649,96-05 Horace Harding Expway,Administration,01/22/2020,Supervisor,Operation & Maintenance,-73.86348939999999,40.7348796,Queens
427005,POLICE DEPARTMENT,1,F,Experienced (non-manager),40017,62820,"1 Police Plaza, N.Y.",Payroll and Benefits Div/Civ,12/30/2019,Claim Associate,Finance,-74.0023853,40.71206189999999,Manhattan
427014,POLICE DEPARTMENT,2,F,Experienced (non-manager),43929,57093,Default,Not Used,12/30/2019,Administration,Community,-73.9923094,40.7221613,Manhattan
427018,DEPARTMENT OF FINANCE,1,F,Experienced (non-manager),130000,140000,59 Maiden Lane,A/C Collections,01/15/2020,City Officer,Finance,-74.0081164,40.7087357,Manhattan
427018,DEPARTMENT OF FINANCE,1,F,Experienced (non-manager),130000,140000,59 Maiden Lane,A/C Collections,01/15/2020,City Officer,Finance,-74.0081164,40.7087357,Manhattan
427020,POLICE DEPARTMENT,1,F,Experienced (non-manager),49390,71794,"1 Police Plaza, N.Y.",Health Ins Sect/Civ & Cadet,01/06/2020,Administration,Community,-74.0023853,40.71206189999999,Manhattan
427030,POLICE DEPARTMENT,1,F,Experienced (non-manager),36390,55228,"830 4Th Ave., Brooklyn",72nd Precinct - Civilian/Cadet,12/31/2019,Assistant,Community,-74.0008623,40.6583216,Brooklyn
427056,DEPT OF DESIGN & CONSTRUCTION,2,F,Experienced (non-manager),67757,98128,30-30 Thomson Ave L I City Qns,Pub Bldgs/Corrections,12/26/2019,Construction,"Engineering, Architecture, & Planning",-73.93617429999999,40.7439642,Queens
427056,DEPT OF DESIGN & CONSTRUCTION,2,F,Experienced (non-manager),67757,98128,30-30 Thomson Ave L I City Qns,Pub Bldgs/Corrections,12/26/2019,Construction,"Engineering, Architecture, & Planning",-73.93617429999999,40.7439642,Queens
427072,DEPT OF ENVIRONMENT PROTECTION,1,F,Experienced (non-manager),90114,122168,96-05 Horace Harding Expway,WT-Mechanical Contracts,12/27/2019,Engineer,"Engineering, Architecture, & Planning",-73.86348939999999,40.7348796,Queens
427072,DEPT OF ENVIRONMENT PROTECTION,1,F,Experienced (non-manager),90114,122168,96-05 Horace Harding Expway,WT-Mechanical Contracts,12/27/2019,Engineer,"Engineering, Architecture, & Planning",-73.86348939999999,40.7348796,Queens
427117,POLICE DEPARTMENT,2,F,Experienced (non-manager),43929,57093,"120 W 82Nd St., N.Y.",20th Precinct - Civilian/Cadet,01/02/2020,Administration,Community,-73.9749862,40.78418120000001,Manhattan
427205,POLICE DEPARTMENT,1,F,Entry-Level,43929,57093,25 Central Ave Bklyn N Y,Housing Borough Brooklyn/CV,12/31/2019,Administration,Community,-73.93217039999999,40.7023516,Brooklyn
427211,DEPARTMENT OF TRANSPORTATION,1,F,Experienced (non-manager),73294,107071,55 Water St Ny Ny,Franchise/Concessions/Consents,01/07/2020,City Officer,Community,-74.0091879,40.7034619,Manhattan
427233,DEPARTMENT OF TRANSPORTATION,1,F,Experienced (non-manager),54100,83981,55 Water St Ny Ny,Franchise/Concessions/Consents,01/07/2020,Social Worker,Community,-74.0091879,40.7034619,Manhattan
427233,DEPARTMENT OF TRANSPORTATION,1,F,Experienced (non-manager),54100,83981,55 Water St Ny Ny,Franchise/Concessions/Consents,01/07/2020,Social Worker,Community,-74.0091879,40.7034619,Manhattan
427247,DEPARTMENT OF TRANSPORTATION,1,F,Experienced (non-manager),55208,79732,55 Water St Ny Ny,Franchise/Concessions/Consents,01/07/2020,City Officer,Community,-74.0091879,40.7034619,Manhattan
427248,DEPARTMENT OF TRANSPORTATION,1,F,Experienced (non-manager),65208,95993,55 Water St Ny Ny,Franchise/Concessions/Consents,01/07/2020,City Officer,Community,-74.0091879,40.7034619,Manhattan
427260,DEPARTMENT OF PROBATION,1,F,Experienced (non-manager),54100,83981,"33 Beaver St, New York Ny",Admin Executive Offices,01/09/2020,Social Worker,Community,-74.0119503,40.7050828,Manhattan
427260,DEPARTMENT OF PROBATION,1,F,Experienced (non-manager),54100,83981,"33 Beaver St, New York Ny",Admin Executive Offices,01/09/2020,Social Worker,Community,-74.0119503,40.7050828,Manhattan
427277,DEPARTMENT OF TRANSPORTATION,1,F,Experienced (non-manager),67757,98128,55 Water St Ny Ny,Traffic Eng & Planning,01/15/2020,Transportation,"Policy, Research & Analysis",-74.0091879,40.7034619,Manhattan
427277,DEPARTMENT OF TRANSPORTATION,1,F,Experienced (non-manager),67757,98128,55 Water St Ny Ny,Traffic Eng & Planning,01/15/2020,Transportation,"Policy, Research & Analysis",-74.0091879,40.7034619,Manhattan
427293,DEPT OF ENVIRONMENT PROTECTION,1,F,Experienced (non-manager),58700,161534,96-05 Horace Harding Expway,Administration,01/22/2020,Manager,"Engineering, Architecture, & Planning",-73.86348939999999,40.7348796,Queens
427293,DEPT OF ENVIRONMENT PROTECTION,1,F,Experienced (non-manager),58700,161534,96-05 Horace Harding Expway,Administration,01/22/2020,Manager,"Engineering, Architecture, & Planning",-73.86348939999999,40.7348796,Queens
427294,DEPT OF HEALTH/MENTAL HYGIENE,1,F,Experienced (non-manager),65877,81818.64,"1 Court Square, Queens",Public Health Engineering,01/06/2020,Researcher,Public Safety,-73.94444179999999,40.7472426,Queens
427294,DEPT OF HEALTH/MENTAL HYGIENE,1,F,Experienced (non-manager),65877,81818.64,"1 Court Square, Queens",Public Health Engineering,01/06/2020,Researcher,Public Safety,-73.94444179999999,40.7472426,Queens
427299,DEPT OF PARKS & RECREATION,1,F,Experienced (non-manager),54100,83981,Flushing Meadow Pk Olmsted Ctr,Forestry & Horticulture,01/03/2020,Social Worker,Community,-73.8492974,40.7514238,Queens
427299,DEPT OF PARKS & RECREATION,1,F,Experienced (non-manager),54100,83981,Flushing Meadow Pk Olmsted Ctr,Forestry & Horticulture,01/03/2020,Social Worker,Community,-73.8492974,40.7514238,Queens
427299,DEPT OF PARKS & RECREATION,1,F,Experienced (non-manager),54100,83981,Flushing Meadow Pk Olmsted Ctr,Forestry & Horticulture,01/03/2020,Social Worker,Community,-73.8492974,40.7514238,Queens
427320,POLICE DEPARTMENT,1,F,Experienced (non-manager),56522,84500,"68-40 Austin St., Queens",P.B. Qns. No./Civ. and Cadet,01/14/2020,Manager,Community,-73.851468,40.722358,Queens
427328,FIRE DEPARTMENT,1,F,Experienced (non-manager),49390,56798,"9 Metrotech Center, Brooklyn N",Bureau of Human Resources,01/04/2020,Administration,Community,-73.98500539999999,40.6946556,Brooklyn
427332,FIRE DEPARTMENT,1,F,Experienced (non-manager),0,102000,"9 Metrotech Center, Brooklyn N",Bureau of Tech Deve and Syst,01/02/2020,Computer Specialist,	Technology & Data,-73.98500539999999,40.6946556,Brooklyn
427332,FIRE DEPARTMENT,1,F,Experienced (non-manager),0,102000,"9 Metrotech Center, Brooklyn N",Bureau of Tech Deve and Syst,01/02/2020,Computer Specialist,	Technology & Data,-73.98500539999999,40.6946556,Brooklyn
427345,LAW DEPARTMENT,2,F,Experienced (non-manager),43197,60449,"100 Church St., N.Y.",Affirm LIT,01/06/2020,Legal/Attorney,Communications & Intergovernmental,-74.01011419999999,40.71330040000001,Manhattan
427350,LAW DEPARTMENT,2,F,Experienced (non-manager),75121,101077,"100 Church St., N.Y.",Tax & Bankruptcy LIT Div (FT),01/07/2020,Counsel,Legal,-74.01011419999999,40.71330040000001,Manhattan
427350,LAW DEPARTMENT,2,F,Experienced (non-manager),75121,101077,"100 Church St., N.Y.",Tax & Bankruptcy LIT Div (FT),01/07/2020,Counsel,Legal,-74.01011419999999,40.71330040000001,Manhattan
427384,POLICE DEPARTMENT,5,P,Experienced (non-manager),36390,55228,Default,Not Used,01/14/2020,Assistant,Community,-73.9923094,40.7221613,Manhattan
427416,HRA/DEPT OF SOCIAL SERVICES,1,F,Experienced (non-manager),98901,113736,15 Metrotech,Mgmt Information System-NM,01/02/2020,Computer Specialist,	Technology & Data,-73.9839499,40.694028,Brooklyn
427420,LAW DEPARTMENT,2,F,Experienced (non-manager),35314,39905,"100 Church St., N.Y.",Admin Services,01/08/2020,City Officer,Operation & Maintenance,-74.01011419999999,40.71330040000001,Manhattan
427420,LAW DEPARTMENT,2,F,Experienced (non-manager),35314,39905,"100 Church St., N.Y.",Admin Services,01/08/2020,City Officer,Operation & Maintenance,-74.01011419999999,40.71330040000001,Manhattan
427472,DEPARTMENT OF INVESTIGATION,1,F,Experienced (non-manager),50000,55055,180 Maiden Lane,OIG NYPD,01/02/2020,Investigator,Public Safety,-74.00545319999999,40.7052684,Manhattan
427472,DEPARTMENT OF INVESTIGATION,1,F,Experienced (non-manager),50000,55055,180 Maiden Lane,OIG NYPD,01/02/2020,Investigator,Public Safety,-74.00545319999999,40.7052684,Manhattan
427474,HOUSING PRESERVATION & DVLPMNT,1,F,Experienced (non-manager),80000,90000,100 Gold Street,ONS - Community Partnerships,01/02/2020,Manager,"Policy, Research & Analysis",-74.0033029,40.7103379,Manhattan
427474,HOUSING PRESERVATION & DVLPMNT,1,F,Experienced (non-manager),80000,90000,100 Gold Street,ONS - Community Partnerships,01/02/2020,Manager,"Policy, Research & Analysis",-74.0033029,40.7103379,Manhattan
427477,TAXI & LIMOUSINE COMMISSION,1,F,Experienced (non-manager),47797,69595,"33 Beaver St, New York Ny",Management Information Systems,01/02/2020,Computer Specialist,	Technology & Data,-74.0119503,40.7050828,Manhattan
427477,TAXI & LIMOUSINE COMMISSION,1,F,Experienced (non-manager),47797,69595,"33 Beaver St, New York Ny",Management Information Systems,01/02/2020,Computer Specialist,	Technology & Data,-74.0119503,40.7050828,Manhattan
427522,CONSUMER AFFAIRS,1,F,Entry-Level,53124,61093,"42 Broadway, N.Y.",Labor Policy And Standards,01/06/2020,Inspector,"Policy, Research & Analysis",-74.01261459999999,40.705974,Manhattan
427522,CONSUMER AFFAIRS,1,F,Entry-Level,53124,61093,"42 Broadway, N.Y.",Labor Policy And Standards,01/06/2020,Inspector,"Policy, Research & Analysis",-74.01261459999999,40.705974,Manhattan
427536,FINANCIAL INFO SVCS AGENCY,1,F,Experienced (non-manager),32260,44677,5 Manhattan West,ADM/FAC OPS & SUP Svcs,01/03/2020,Assistant,Operation & Maintenance,-73.99935239999999,40.753058,Manhattan
427536,FINANCIAL INFO SVCS AGENCY,1,F,Experienced (non-manager),32260,44677,5 Manhattan West,ADM/FAC OPS & SUP Svcs,01/03/2020,Assistant,Operation & Maintenance,-73.99935239999999,40.753058,Manhattan
427557,DEPARTMENT OF TRANSPORTATION,1,F,Manager,64922,173486,55 Water St Ny Ny,Bridge Operations Headquarte,01/16/2020,Repair Service,Operation & Maintenance,-74.0091879,40.7034619,Manhattan
427597,DEPT OF ENVIRONMENT PROTECTION,1,F,Experienced (non-manager),56013,89610,96-05 Horace Harding Expway,Capital Program Unit,01/07/2020,Accountant,Finance,-73.86348939999999,40.7348796,Queens
427607,OFF OF PAYROLL ADMINISTRATION,1,F,Manager,58700,105000,5 Manhattan West,Citywide System Analysis,01/06/2020,Manager,	Technology & Data,-73.99935239999999,40.753058,Manhattan
427637,OFFICE OF MANAGEMENT & BUDGET,1,F,Entry-Level,46856,62480,255 Greenwich Street,Social Services,01/06/2020,Analyst,Finance,-74.01091439999999,40.7143284,Manhattan
427637,OFFICE OF MANAGEMENT & BUDGET,1,F,Entry-Level,46856,62480,255 Greenwich Street,Social Services,01/06/2020,Analyst,Finance,-74.01091439999999,40.7143284,Manhattan
427647,OFFICE OF MANAGEMENT & BUDGET,1,F,Entry-Level,98388,98388,255 Greenwich Street,Community Development,01/06/2020,Analyst,Finance,-74.01091439999999,40.7143284,Manhattan
427647,OFFICE OF MANAGEMENT & BUDGET,1,F,Entry-Level,98388,98388,255 Greenwich Street,Community Development,01/06/2020,Analyst,Finance,-74.01091439999999,40.7143284,Manhattan
427658,POLICE DEPARTMENT,1,F,Entry-Level,36390,55228,"78 Richmond Terrace, Staten Is",S.I. Court Section Civ and Cad,01/07/2020,Assistant,Community,-74.07741519999999,40.6446553,Staten Island
427687,HOUSING PRESERVATION & DVLPMNT,1,F,Experienced (non-manager),95000,105000,100 Gold Street,Special Needs Housing,01/06/2020,Housing,"Engineering, Architecture, & Planning",-74.0033029,40.7103379,Manhattan
427697,DEPARTMENT OF FINANCE,1,F,Experienced (non-manager),49390,56798,59 Maiden Lane,BUSINESS TAX UNIT,01/10/2020,Administration,Finance,-74.0081164,40.7087357,Manhattan
427703,POLICE DEPARTMENT,1,F,Experienced (non-manager),49390,71794,164 West 36th Street,Traf Enf Distri/Civ & TEDA,01/07/2020,Administration,Community,-73.98951149999999,40.7520072,Manhattan
427735,CONSUMER AFFAIRS,1,F,Entry-Level,54100,63794,"42 Broadway, N.Y.",General Counselâ€™s Office,01/07/2020,Social Worker,"Policy, Research & Analysis",-74.01261459999999,40.705974,Manhattan
427735,CONSUMER AFFAIRS,1,F,Entry-Level,54100,63794,"42 Broadway, N.Y.",General Counselâ€™s Office,01/07/2020,Social Worker,"Policy, Research & Analysis",-74.01261459999999,40.705974,Manhattan
427745,HOUSING PRESERVATION & DVLPMNT,2,F,Experienced (non-manager),54100,62215,100 Gold Street,APM - Policy and Operations,01/07/2020,Social Worker,Community,-74.0033029,40.7103379,Manhattan
427745,HOUSING PRESERVATION & DVLPMNT,2,F,Experienced (non-manager),54100,62215,100 Gold Street,APM - Policy and Operations,01/07/2020,Social Worker,Community,-74.0033029,40.7103379,Manhattan
427750,DEPT OF DESIGN & CONSTRUCTION,1,F,Manager,67757,98128,30-30 Thomson Ave L I City Qns,Prog Mgmt/Sss-Qa and Cs,01/24/2020,Engineer,"Engineering, Architecture, & Planning",-73.93617429999999,40.7439642,Queens
427750,DEPT OF DESIGN & CONSTRUCTION,1,F,Manager,67757,98128,30-30 Thomson Ave L I City Qns,Prog Mgmt/Sss-Qa and Cs,01/24/2020,Engineer,"Engineering, Architecture, & Planning",-73.93617429999999,40.7439642,Queens
427761,HOUSING PRESERVATION & DVLPMNT,1,F,Experienced (non-manager),54100,62215,100 Gold Street,Sys Admin & Eng Serv,01/07/2020,Social Worker,Communications & Intergovernmental,-74.0033029,40.7103379,Manhattan
427761,HOUSING PRESERVATION & DVLPMNT,1,F,Experienced (non-manager),54100,62215,100 Gold Street,Sys Admin & Eng Serv,01/07/2020,Social Worker,Communications & Intergovernmental,-74.0033029,40.7103379,Manhattan
427781,NYC HOUSING AUTHORITY,1,F,Entry-Level,56013,87160,Taylor-Wythe,Mixed Finance Property MGMT,01/27/2020,Repair Service,Operation & Maintenance,-73.9658125,40.7048733,Brooklyn
427812,DEPARTMENT OF TRANSPORTATION,1,F,Experienced (non-manager),67757,98128,34-02 Queens Boulevard Long Is,Parking Adm-Exec,01/15/2020,Transportation,"Policy, Research & Analysis",-73.930965,40.7441363,Queens
427812,DEPARTMENT OF TRANSPORTATION,1,F,Experienced (non-manager),67757,98128,34-02 Queens Boulevard Long Is,Parking Adm-Exec,01/15/2020,Transportation,"Policy, Research & Analysis",-73.930965,40.7441363,Queens
427814,ADMIN FOR CHILDREN'S SVCS,1,F,Experienced (non-manager),66442,80676,"150 William Street, New York N",Agy Program Assistance (DPPM),01/17/2020,City Officer,"Policy, Research & Analysis",-74.0057361,40.7096402,Manhattan
427837,LAW DEPARTMENT,1,F,Experienced (non-manager),101077,101077,1775 Grand Concourse Bronx N.Y,Tort: Bronx,01/08/2020,Counsel,Legal,-73.91035459999999,40.8464748,Bronx
427837,LAW DEPARTMENT,1,F,Experienced (non-manager),101077,101077,1775 Grand Concourse Bronx N.Y,Tort: Bronx,01/08/2020,Counsel,Legal,-73.91035459999999,40.8464748,Bronx
427850,OFFICE OF MANAGEMENT & BUDGET,1,F,Entry-Level,62480,79428,255 Greenwich Street,Fire & Sanitation,01/07/2020,Analyst,Finance,-74.01091439999999,40.7143284,Manhattan
427850,OFFICE OF MANAGEMENT & BUDGET,1,F,Entry-Level,62480,79428,255 Greenwich Street,Fire & Sanitation,01/07/2020,Analyst,Finance,-74.01091439999999,40.7143284,Manhattan
427871,LAW DEPARTMENT,1,F,Experienced (non-manager),101077,101077,1775 Grand Concourse Bronx N.Y,Tort: Bronx,01/07/2020,Counsel,Legal,-73.91035459999999,40.8464748,Bronx
427871,LAW DEPARTMENT,1,F,Experienced (non-manager),101077,101077,1775 Grand Concourse Bronx N.Y,Tort: Bronx,01/07/2020,Counsel,Legal,-73.91035459999999,40.8464748,Bronx
427878,TAXI & LIMOUSINE COMMISSION,3,F,Experienced (non-manager),54100,68000,"33 Beaver St, New York Ny",Exec. Office Finance & Admin,01/07/2020,Social Worker,"Policy, Research & Analysis",-74.0119503,40.7050828,Manhattan
427878,TAXI & LIMOUSINE COMMISSION,3,F,Experienced (non-manager),54100,68000,"33 Beaver St, New York Ny",Exec. Office Finance & Admin,01/07/2020,Social Worker,"Policy, Research & Analysis",-74.0119503,40.7050828,Manhattan
427879,DEPARTMENT OF FINANCE,6,F,Experienced (non-manager),71070,81731,375 Pearl Street,Audit Business Income Tax(BIT),01/17/2020,Social Worker,Finance,-74.0014202,40.7109599,Manhattan
427881,OFFICE OF THE COMPTROLLER,1,F,Manager,110000,133900,"1 Centre St., N.Y.",Asset Management,01/07/2020,Manager,Finance,-74.00371489999999,40.7128306,Manhattan
427881,OFFICE OF THE COMPTROLLER,1,F,Manager,110000,133900,"1 Centre St., N.Y.",Asset Management,01/07/2020,Manager,Finance,-74.00371489999999,40.7128306,Manhattan
427885,TAXI & LIMOUSINE COMMISSION,60,F,Experienced (non-manager),45658,45658,24-55 Bklyn Qns Expy Woodside,Enforcement Inspector,01/07/2020,Inspector,Public Safety,-73.9066129,40.75633699999999,Queens
427885,TAXI & LIMOUSINE COMMISSION,60,F,Experienced (non-manager),45658,45658,24-55 Bklyn Qns Expy Woodside,Enforcement Inspector,01/07/2020,Inspector,Public Safety,-73.9066129,40.75633699999999,Queens
427889,OFFICE OF THE COMPTROLLER,1,F,Experienced (non-manager),65000,84862,"1 Centre St., N.Y.",Public Finance,01/07/2020,Analyst,Finance,-74.00371489999999,40.7128306,Manhattan
427889,OFFICE OF THE COMPTROLLER,1,F,Experienced (non-manager),65000,84862,"1 Centre St., N.Y.",Public Finance,01/07/2020,Analyst,Finance,-74.00371489999999,40.7128306,Manhattan
427893,ADMIN FOR CHILDREN'S SVCS,1,F,Experienced (non-manager),58700,99009,"150 William Street, New York N",Agy Program Assistance (DPPM),01/17/2020,City Officer,"Policy, Research & Analysis",-74.0057361,40.7096402,Manhattan
