Job ID,Civil Service Title,Job Category,title,category
426567,EXECUTIVE AGENCY COUNSEL,"LEGAL AFFAIRS POLICY, RESEARCH & ANALYSIS",Counsel,"Policy, Research & Analysis"
426644,HIGHWAYS AND SEWERS INSPECTOR,"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Inspector,Public Safety
426644,HIGHWAYS AND SEWERS INSPECTOR,"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Inspector,Public Safety
426649,RESEARCH PROJECTS COOR(MA)-MGR,"FINANCE, ACCOUNTING, & PROCUREMENT",Researcher,Finance
426649,RESEARCH PROJECTS COOR(MA)-MGR,"FINANCE, ACCOUNTING, & PROCUREMENT",Researcher,Finance
426681,COMMUNITY COORDINATOR,"FINANCE, ACCOUNTING, & PROCUREMENT POLICY, RESEARCH & ANALYSIS",Social Worker,Finance
426681,COMMUNITY COORDINATOR,"FINANCE, ACCOUNTING, & PROCUREMENT POLICY, RESEARCH & ANALYSIS",Social Worker,Finance
426687,PROJECT MANAGER INTERN#,"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Intern,Public Safety
426687,PROJECT MANAGER INTERN#,"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Intern,Public Safety
426707,ASSISTANT URBAN DESIGNER,"ENGINEERING, ARCHITECTURE, & PLANNING",Assistant,"Engineering, Architecture, & Planning"
426707,ASSISTANT URBAN DESIGNER,"ENGINEERING, ARCHITECTURE, & PLANNING",Assistant,"Engineering, Architecture, & Planning"
426727,AGENCY ATTORNEY,LEGAL AFFAIRS,Legal/Attorney,Legal
426727,AGENCY ATTORNEY,LEGAL AFFAIRS,Legal/Attorney,Legal
426733,AGENCY ATTORNEY,LEGAL AFFAIRS,Legal/Attorney,Legal
426733,AGENCY ATTORNEY,LEGAL AFFAIRS,Legal/Attorney,Legal
426746,IT SERVICE MANAGEMENT SPECIALI,"TECHNOLOGY, DATA & INNOVATION",Computer Specialist,	Technology & Data
426746,IT SERVICE MANAGEMENT SPECIALI,"TECHNOLOGY, DATA & INNOVATION",Computer Specialist,	Technology & Data
426747,CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
426747,CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
426762,COMPUTER AIDE,"TECHNOLOGY, DATA & INNOVATION LEGAL AFFAIRS POLICY, RESEARCH & ANALYSIS",Assistant,	Technology & Data
426762,COMPUTER AIDE,"TECHNOLOGY, DATA & INNOVATION LEGAL AFFAIRS POLICY, RESEARCH & ANALYSIS",Assistant,	Technology & Data
426805,RESEARCH PROJECTS COOR(MA)-MGR,"TECHNOLOGY, DATA & INNOVATION",Researcher,	Technology & Data
426805,RESEARCH PROJECTS COOR(MA)-MGR,"TECHNOLOGY, DATA & INNOVATION",Researcher,	Technology & Data
426820,PROJECT MANAGER INTERN#,"ENGINEERING, ARCHITECTURE, & PLANNING",Intern,"Engineering, Architecture, & Planning"
426820,PROJECT MANAGER INTERN#,"ENGINEERING, ARCHITECTURE, & PLANNING",Intern,"Engineering, Architecture, & Planning"
426826,ASSISTANT ENVIRONMENTAL ENGINE,"ENGINEERING, ARCHITECTURE, & PLANNING",Assistant,"Engineering, Architecture, & Planning"
426826,ASSISTANT ENVIRONMENTAL ENGINE,"ENGINEERING, ARCHITECTURE, & PLANNING",Assistant,"Engineering, Architecture, & Planning"
426830,TELECOMMUNICATIONS MANAGER (NO,"TECHNOLOGY, DATA & INNOVATION POLICY, RESEARCH & ANALYSIS",Telecommunication,	Technology & Data
426830,TELECOMMUNICATIONS MANAGER (NO,"TECHNOLOGY, DATA & INNOVATION POLICY, RESEARCH & ANALYSIS",Telecommunication,	Technology & Data
426839,ASSOCIATE STAFF ANALYST,SOCIAL SERVICES,Analyst,Social Service
426868,POLICE ADMINISTRATIVE AIDE,ADMINISTRATION & HUMAN RESOURCES,Assistant,Community
426873,CITY RESEARCH SCIENTIST,"POLICY, RESEARCH & ANALYSIS",Researcher,"Policy, Research & Analysis"
426873,CITY RESEARCH SCIENTIST,"POLICY, RESEARCH & ANALYSIS",Researcher,"Policy, Research & Analysis"
426876,TELECOMMUNICATION MANAGER,"TECHNOLOGY, DATA & INNOVATION",Telecommunication,	Technology & Data
426876,TELECOMMUNICATION MANAGER,"TECHNOLOGY, DATA & INNOVATION",Telecommunication,	Technology & Data
426907,INSPECTOR (CONSTRUCTION),"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Construction,Public Safety
426907,INSPECTOR (CONSTRUCTION),"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Construction,Public Safety
426935,BUDGET ANALYST (OMB),"FINANCE, ACCOUNTING, & PROCUREMENT POLICY, RESEARCH & ANALYSIS",Analyst,Finance
426935,BUDGET ANALYST (OMB),"FINANCE, ACCOUNTING, & PROCUREMENT POLICY, RESEARCH & ANALYSIS",Analyst,Finance
426937,ADMINISTRATIVE CONTRACT SPECIA,"FINANCE, ACCOUNTING, & PROCUREMENT",Specialist w/o Job Aspect,Finance
426937,ADMINISTRATIVE CONTRACT SPECIA,"FINANCE, ACCOUNTING, & PROCUREMENT",Specialist w/o Job Aspect,Finance
426960,CLERICAL ASSOCIATE,LEGAL AFFAIRS,Claim Assoviate,Legal
426961,AGENCY ATTORNEY INTERNE,LEGAL AFFAIRS,Legal/Attorney,Legal
426961,AGENCY ATTORNEY INTERNE,LEGAL AFFAIRS,Legal/Attorney,Legal
426986,ASSOCIATE CONTRACT SPECIALIST,"COMMUNICATIONS & INTERGOVERNMENTAL AFFAIRS POLICY, RESEARCH & ANALYSIS",Specialist w/o Job Aspect,"Policy, Research & Analysis"
426988,PRINCIPAL ADMINISTRATIVE ASSOC,"ADMINISTRATION & HUMAN RESOURCES POLICY, RESEARCH & ANALYSIS",Administration,Community
426989,PRINCIPAL ADMINISTRATIVE ASSOC,"ADMINISTRATION & HUMAN RESOURCES POLICY, RESEARCH & ANALYSIS",Administration,Community
426998,ASSISTANT MECHANICAL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
426998,ASSISTANT MECHANICAL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
426998,ASSISTANT MECHANICAL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
426999,ASSISTANT ELECTRICAL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
426999,ASSISTANT ELECTRICAL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
426999,ASSISTANT ELECTRICAL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
427004,SUPERVISOR OF STOCK WORKERS,BUILDING OPERATIONS & MAINTENANCE,Supervisor,Operation & Maintenance
427004,SUPERVISOR OF STOCK WORKERS,BUILDING OPERATIONS & MAINTENANCE,Supervisor,Operation & Maintenance
427005,CLERICAL ASSOCIATE,"FINANCE, ACCOUNTING, & PROCUREMENT",Claim Assoviate,Finance
427014,SENIOR POLICE ADMINISTRATIVE A,ADMINISTRATION & HUMAN RESOURCES,Administration,Community
427018,CITY COLLECTOR,"FINANCE, ACCOUNTING, & PROCUREMENT POLICY, RESEARCH & ANALYSIS",City Officer,Finance
427018,CITY COLLECTOR,"FINANCE, ACCOUNTING, & PROCUREMENT POLICY, RESEARCH & ANALYSIS",City Officer,Finance
427020,PRINCIPAL ADMINISTRATIVE ASSOC,ADMINISTRATION & HUMAN RESOURCES,Administration,Community
427030,POLICE ADMINISTRATIVE AIDE,ADMINISTRATION & HUMAN RESOURCES,Assistant,Community
427056,CONSTRUCTION PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING",Construction,"Engineering, Architecture, & Planning"
427056,CONSTRUCTION PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING",Construction,"Engineering, Architecture, & Planning"
427072,MECHANICAL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
427072,MECHANICAL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
427117,SENIOR POLICE ADMINISTRATIVE A,ADMINISTRATION & HUMAN RESOURCES,Administration,Community
427205,SENIOR POLICE ADMINISTRATIVE A,ADMINISTRATION & HUMAN RESOURCES,Administration,Community
427211,CITY PLANNER,"CONSTITUENT SERVICES & COMMUNITY PROGRAMS ENGINEERING, ARCHITECTURE, & PLANNING",City Officer,Community
427233,COMMUNITY COORDINATOR,CONSTITUENT SERVICES & COMMUNITY PROGRAMS LEGAL AFFAIRS,Social Worker,Community
427233,COMMUNITY COORDINATOR,CONSTITUENT SERVICES & COMMUNITY PROGRAMS LEGAL AFFAIRS,Social Worker,Community
427247,CITY PLANNER,CONSTITUENT SERVICES & COMMUNITY PROGRAMS LEGAL AFFAIRS,City Officer,Community
427248,CITY PLANNER,CONSTITUENT SERVICES & COMMUNITY PROGRAMS LEGAL AFFAIRS,City Officer,Community
427260,COMMUNITY COORDINATOR,CONSTITUENT SERVICES & COMMUNITY PROGRAMS,Social Worker,Community
427260,COMMUNITY COORDINATOR,CONSTITUENT SERVICES & COMMUNITY PROGRAMS,Social Worker,Community
427277,HIGHWAY TRANSPORTATION SPECIAL,"ENGINEERING, ARCHITECTURE, & PLANNING POLICY, RESEARCH & ANALYSIS",Transportation,"Policy, Research & Analysis"
427277,HIGHWAY TRANSPORTATION SPECIAL,"ENGINEERING, ARCHITECTURE, & PLANNING POLICY, RESEARCH & ANALYSIS",Transportation,"Policy, Research & Analysis"
427281,ADMINISTRATIVE COMMUNITY RELAT,"HEALTH TECHNOLOGY, DATA & INNOVATION BUILDING OPERATIONS & MAINTENANCE",Social Worker,Operation & Maintenance
427293,ADMINISTRATIVE PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING",Manager,"Engineering, Architecture, & Planning"
427293,ADMINISTRATIVE PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING",Manager,"Engineering, Architecture, & Planning"
427294,SCIENTIST (WATER ECOLOGY),"HEALTH PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Researcher,Public Safety
427294,SCIENTIST (WATER ECOLOGY),"HEALTH PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Researcher,Public Safety
427299,COMMUNITY COORDINATOR,"ADMINISTRATION & HUMAN RESOURCES CONSTITUENT SERVICES & COMMUNITY PROGRAMS POLICY, RESEARCH & ANALYSIS",Social Worker,Community
427299,COMMUNITY COORDINATOR,"ADMINISTRATION & HUMAN RESOURCES CONSTITUENT SERVICES & COMMUNITY PROGRAMS POLICY, RESEARCH & ANALYSIS",Social Worker,Community
427299,COMMUNITY COORDINATOR,"ADMINISTRATION & HUMAN RESOURCES CONSTITUENT SERVICES & COMMUNITY PROGRAMS POLICY, RESEARCH & ANALYSIS",Social Worker,Community
427314,ASSOCIATE PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING",Manager,"Engineering, Architecture, & Planning"
427314,ASSOCIATE PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING",Manager,"Engineering, Architecture, & Planning"
427320,ADM MANAGER-NON-MGRL FRM M1/M2,ADMINISTRATION & HUMAN RESOURCES,Manager,Community
427328,PRINCIPAL ADMINISTRATIVE ASSOC,ADMINISTRATION & HUMAN RESOURCES,Administration,Community
427332,IT PROJECT SPECIALIST,"TECHNOLOGY, DATA & INNOVATION",Computer Specialist,	Technology & Data
427332,IT PROJECT SPECIALIST,"TECHNOLOGY, DATA & INNOVATION",Computer Specialist,	Technology & Data
427345,PARALEGAL AIDE,COMMUNICATIONS & INTERGOVERNMENTAL AFFAIRS LEGAL AFFAIRS,Legal/Attorney,Communications & Intergovernmental
427350,ASSISTANT CORPORATION COUNSEL,LEGAL AFFAIRS,Counsel,Legal
427350,ASSISTANT CORPORATION COUNSEL,LEGAL AFFAIRS,Counsel,Legal
427384,POLICE ADMINISTRATIVE AIDE,ADMINISTRATION & HUMAN RESOURCES,Assistant,Community
427416,COMPUTER SPECIALIST (SOFTWARE),"TECHNOLOGY, DATA & INNOVATION SOCIAL SERVICES",Computer Specialist,	Technology & Data
427420,CUSTODIAN,BUILDING OPERATIONS & MAINTENANCE,City Officer,Operation & Maintenance
427420,CUSTODIAN,BUILDING OPERATIONS & MAINTENANCE,City Officer,Operation & Maintenance
427472,CONFIDENTIAL INVESTIGATOR,"LEGAL AFFAIRS POLICY, RESEARCH & ANALYSIS PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Investigator,Public Safety
427472,CONFIDENTIAL INVESTIGATOR,"LEGAL AFFAIRS POLICY, RESEARCH & ANALYSIS PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Investigator,Public Safety
427474,ASSOCIATE PROJECT MANAGER,"POLICY, RESEARCH & ANALYSIS",Manager,"Policy, Research & Analysis"
427474,ASSOCIATE PROJECT MANAGER,"POLICY, RESEARCH & ANALYSIS",Manager,"Policy, Research & Analysis"
427477,COMPUTER ASSOC (TECH SUPP),"TECHNOLOGY, DATA & INNOVATION",Computer Specialist,	Technology & Data
427477,COMPUTER ASSOC (TECH SUPP),"TECHNOLOGY, DATA & INNOVATION",Computer Specialist,	Technology & Data
427514,HOUSING DEVELOPMENT SPECIALIST,"FINANCE, ACCOUNTING, & PROCUREMENT",Housing,Finance
427514,HOUSING DEVELOPMENT SPECIALIST,"FINANCE, ACCOUNTING, & PROCUREMENT",Housing,Finance
427522,INSPECTOR (CONSUMER AFFAIRS),"POLICY, RESEARCH & ANALYSIS",Inspector,"Policy, Research & Analysis"
427522,INSPECTOR (CONSUMER AFFAIRS),"POLICY, RESEARCH & ANALYSIS",Inspector,"Policy, Research & Analysis"
427536,CITY CUSTODIAL ASSISTANT,BUILDING OPERATIONS & MAINTENANCE,Assistant,Operation & Maintenance
427536,CITY CUSTODIAL ASSISTANT,BUILDING OPERATIONS & MAINTENANCE,Assistant,Operation & Maintenance
427557,ADMINISTRATIVE SUPERINTENDENT,BUILDING OPERATIONS & MAINTENANCE,Repair Service,Operation & Maintenance
427597,ACCOUNTANT,"ENGINEERING, ARCHITECTURE, & PLANNING FINANCE, ACCOUNTING, & PROCUREMENT",Accountant,Finance
427607,COMPUTER SYSTEMS MANAGER,"TECHNOLOGY, DATA & INNOVATION POLICY, RESEARCH & ANALYSIS",Manager,	Technology & Data
427637,BUDGET ANALYST (OMB),"FINANCE, ACCOUNTING, & PROCUREMENT POLICY, RESEARCH & ANALYSIS",Analyst,Finance
427637,BUDGET ANALYST (OMB),"FINANCE, ACCOUNTING, & PROCUREMENT POLICY, RESEARCH & ANALYSIS",Analyst,Finance
427647,BUDGET ANALYST (OMB),"FINANCE, ACCOUNTING, & PROCUREMENT POLICY, RESEARCH & ANALYSIS",Analyst,Finance
427647,BUDGET ANALYST (OMB),"FINANCE, ACCOUNTING, & PROCUREMENT POLICY, RESEARCH & ANALYSIS",Analyst,Finance
427658,POLICE ADMINISTRATIVE AIDE,ADMINISTRATION & HUMAN RESOURCES,Assistant,Community
427687,ASSOCIATE HOUSING DEVELOPMENT,"ENGINEERING, ARCHITECTURE, & PLANNING",Housing,"Engineering, Architecture, & Planning"
427697,PRINCIPAL ADMINISTRATIVE ASSOC,"COMMUNICATIONS & INTERGOVERNMENTAL AFFAIRS FINANCE, ACCOUNTING, & PROCUREMENT POLICY, RESEARCH & ANALYSIS",Administration,Finance
427703,PRINCIPAL ADMINISTRATIVE ASSOC,ADMINISTRATION & HUMAN RESOURCES,Administration,Community
427733,CITY RESEARCH SCIENTIST,LEGAL AFFAIRS,Researcher,Legal
427733,CITY RESEARCH SCIENTIST,LEGAL AFFAIRS,Researcher,Legal
427735,COMMUNITY COORDINATOR,"LEGAL AFFAIRS POLICY, RESEARCH & ANALYSIS",Social Worker,"Policy, Research & Analysis"
427735,COMMUNITY COORDINATOR,"LEGAL AFFAIRS POLICY, RESEARCH & ANALYSIS",Social Worker,"Policy, Research & Analysis"
427745,COMMUNITY COORDINATOR,CONSTITUENT SERVICES & COMMUNITY PROGRAMS,Social Worker,Community
427745,COMMUNITY COORDINATOR,CONSTITUENT SERVICES & COMMUNITY PROGRAMS,Social Worker,Community
427750,CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
427750,CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
427761,COMMUNITY COORDINATOR,COMMUNICATIONS & INTERGOVERNMENTAL AFFAIRS,Social Worker,Communications & Intergovernmental
427761,COMMUNITY COORDINATOR,COMMUNICATIONS & INTERGOVERNMENTAL AFFAIRS,Social Worker,Communications & Intergovernmental
427781,RESIDENT BUILDING SUPERINTENDE,BUILDING OPERATIONS & MAINTENANCE,Repair Service,Operation & Maintenance
427782,ADM MANAGER-NON-MGRL FRM M1/M2,"HEALTH PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Manager,Public Safety
427782,ADM MANAGER-NON-MGRL FRM M1/M2,"HEALTH PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Manager,Public Safety
427807,WATERSHED MAINTAINER,BUILDING OPERATIONS & MAINTENANCE,Maintainer,Operation & Maintenance
427807,WATERSHED MAINTAINER,BUILDING OPERATIONS & MAINTENANCE,Maintainer,Operation & Maintenance
427812,HIGHWAY TRANSPORTATION SPECIAL,"POLICY, RESEARCH & ANALYSIS",Transportation,"Policy, Research & Analysis"
427812,HIGHWAY TRANSPORTATION SPECIAL,"POLICY, RESEARCH & ANALYSIS",Transportation,"Policy, Research & Analysis"
427814,PROGRAM EVALUATOR (ACS),"POLICY, RESEARCH & ANALYSIS SOCIAL SERVICES",City Officer,"Policy, Research & Analysis"
427837,ASSISTANT CORPORATION COUNSEL,LEGAL AFFAIRS,Counsel,Legal
427837,ASSISTANT CORPORATION COUNSEL,LEGAL AFFAIRS,Counsel,Legal
427849,ADMINISTRATIVE INSPECTOR (BUIL,ADMINISTRATION & HUMAN RESOURCES,Inspector,Community
427849,ADMINISTRATIVE INSPECTOR (BUIL,ADMINISTRATION & HUMAN RESOURCES,Inspector,Community
427850,BUDGET ANALYST (OMB),"FINANCE, ACCOUNTING, & PROCUREMENT POLICY, RESEARCH & ANALYSIS",Analyst,Finance
427850,BUDGET ANALYST (OMB),"FINANCE, ACCOUNTING, & PROCUREMENT POLICY, RESEARCH & ANALYSIS",Analyst,Finance
427871,ASSISTANT CORPORATION COUNSEL,LEGAL AFFAIRS,Counsel,Legal
427871,ASSISTANT CORPORATION COUNSEL,LEGAL AFFAIRS,Counsel,Legal
427878,COMMUNITY COORDINATOR,"POLICY, RESEARCH & ANALYSIS",Social Worker,"Policy, Research & Analysis"
427878,COMMUNITY COORDINATOR,"POLICY, RESEARCH & ANALYSIS",Social Worker,"Policy, Research & Analysis"
427879,CITY TAX AUDITOR,"FINANCE, ACCOUNTING, & PROCUREMENT POLICY, RESEARCH & ANALYSIS",Social Worker,Finance
427881,INVESTMENT MANAGER (COMPTROLLE,"FINANCE, ACCOUNTING, & PROCUREMENT",Manager,Finance
427881,INVESTMENT MANAGER (COMPTROLLE,"FINANCE, ACCOUNTING, & PROCUREMENT",Manager,Finance
427885,TAXI AND LIMOUSINE INSPECTOR,"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Inspector,Public Safety
427885,TAXI AND LIMOUSINE INSPECTOR,"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Inspector,Public Safety
427889,INVESTMENT ANALYST,"FINANCE, ACCOUNTING, & PROCUREMENT POLICY, RESEARCH & ANALYSIS",Analyst,Finance
427889,INVESTMENT ANALYST,"FINANCE, ACCOUNTING, & PROCUREMENT POLICY, RESEARCH & ANALYSIS",Analyst,Finance
427893,ADMINISTRATIVE DIRECTOR OF SOC,"POLICY, RESEARCH & ANALYSIS SOCIAL SERVICES",City Officer,"Policy, Research & Analysis"
427895,ACCOUNTANT,"FINANCE, ACCOUNTING, & PROCUREMENT",Accountant,Finance
427902,COMMUNITY COORDINATOR,"FINANCE, ACCOUNTING, & PROCUREMENT",Social Worker,Finance
427902,COMMUNITY COORDINATOR,"FINANCE, ACCOUNTING, & PROCUREMENT",Social Worker,Finance
427902,COMMUNITY COORDINATOR,"FINANCE, ACCOUNTING, & PROCUREMENT",Social Worker,Finance
427905,CONSTRUCTION PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING",Construction,"Engineering, Architecture, & Planning"
427905,CONSTRUCTION PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING",Construction,"Engineering, Architecture, & Planning"
427905,CONSTRUCTION PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING",Construction,"Engineering, Architecture, & Planning"
427913,COMMUNITY ASSOCIATE,CONSTITUENT SERVICES & COMMUNITY PROGRAMS,Social Worker,Community
427916,COMMUNITY ASSOCIATE,CONSTITUENT SERVICES & COMMUNITY PROGRAMS,Social Worker,Community
427918,COMMUNITY COORDINATOR,CONSTITUENT SERVICES & COMMUNITY PROGRAMS,Social Worker,Community
427935,ASSOCIATE STAFF ANALYST,ADMINISTRATION & HUMAN RESOURCES HEALTH,Analyst,Community
427935,ASSOCIATE STAFF ANALYST,ADMINISTRATION & HUMAN RESOURCES HEALTH,Analyst,Community
427947,INSTRUMENTATION SPECIALIST,BUILDING OPERATIONS & MAINTENANCE,Mechanical Specialist,Operation & Maintenance
427947,INSTRUMENTATION SPECIALIST,BUILDING OPERATIONS & MAINTENANCE,Mechanical Specialist,Operation & Maintenance
427965,PRINCIPAL ADMINISTRATIVE ASSOC,"ADMINISTRATION & HUMAN RESOURCES POLICY, RESEARCH & ANALYSIS",Administration,Community
428007,COMMUNITY COORDINATOR,CONSTITUENT SERVICES & COMMUNITY PROGRAMS,Social Worker,Community
428007,COMMUNITY COORDINATOR,CONSTITUENT SERVICES & COMMUNITY PROGRAMS,Social Worker,Community
428026,COMMUNITY COORDINATOR,CONSTITUENT SERVICES & COMMUNITY PROGRAMS,Social Worker,Community
428026,COMMUNITY COORDINATOR,CONSTITUENT SERVICES & COMMUNITY PROGRAMS,Social Worker,Community
428026,COMMUNITY COORDINATOR,CONSTITUENT SERVICES & COMMUNITY PROGRAMS,Social Worker,Community
428058,TRAFFIC CONTROL INSPECTOR,"POLICY, RESEARCH & ANALYSIS PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Inspector,Public Safety
428058,TRAFFIC CONTROL INSPECTOR,"POLICY, RESEARCH & ANALYSIS PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Inspector,Public Safety
428073,ASSISTANT LANDSCAPE ARCHITECT,"ENGINEERING, ARCHITECTURE, & PLANNING",Assistant,"Engineering, Architecture, & Planning"
428073,ASSISTANT LANDSCAPE ARCHITECT,"ENGINEERING, ARCHITECTURE, & PLANNING",Assistant,"Engineering, Architecture, & Planning"
428073,ASSISTANT LANDSCAPE ARCHITECT,"ENGINEERING, ARCHITECTURE, & PLANNING",Assistant,"Engineering, Architecture, & Planning"
428084,AGENCY ATTORNEY INTERNE,LEGAL AFFAIRS,Legal/Attorney,Legal
428084,AGENCY ATTORNEY INTERNE,LEGAL AFFAIRS,Legal/Attorney,Legal
428096,CERTIFIED IT ADMINISTRATOR (LA,"TECHNOLOGY, DATA & INNOVATION",Computer Specialist,	Technology & Data
428096,CERTIFIED IT ADMINISTRATOR (LA,"TECHNOLOGY, DATA & INNOVATION",Computer Specialist,	Technology & Data
428114,PROJECT MANAGER INTERN#,"ENGINEERING, ARCHITECTURE, & PLANNING",Intern,"Engineering, Architecture, & Planning"
428114,PROJECT MANAGER INTERN#,"ENGINEERING, ARCHITECTURE, & PLANNING",Intern,"Engineering, Architecture, & Planning"
428131,ADMINISTRATIVE STAFF ANALYST (,"ADMINISTRATION & HUMAN RESOURCES CONSTITUENT SERVICES & COMMUNITY PROGRAMS COMMUNICATIONS & INTERGOVERNMENTAL AFFAIRS POLICY, RESEARCH & ANALYSIS",Analyst,Community
428131,ADMINISTRATIVE STAFF ANALYST (,"ADMINISTRATION & HUMAN RESOURCES CONSTITUENT SERVICES & COMMUNITY PROGRAMS COMMUNICATIONS & INTERGOVERNMENTAL AFFAIRS POLICY, RESEARCH & ANALYSIS",Analyst,Community
428184,ASSISTANT CORPORATION COUNSEL,LEGAL AFFAIRS,Counsel,Legal
428184,ASSISTANT CORPORATION COUNSEL,LEGAL AFFAIRS,Counsel,Legal
428199,SUPERVISOR OF HOUSING CARETAKE,BUILDING OPERATIONS & MAINTENANCE,Housing,Operation & Maintenance
428211,ADMINISTRATIVE HOUSING DEVELOP,"ENGINEERING, ARCHITECTURE, & PLANNING",Housing,"Engineering, Architecture, & Planning"
428211,ADMINISTRATIVE HOUSING DEVELOP,"ENGINEERING, ARCHITECTURE, & PLANNING",Housing,"Engineering, Architecture, & Planning"
428233,BUDGET ANALYST (OMB),"FINANCE, ACCOUNTING, & PROCUREMENT POLICY, RESEARCH & ANALYSIS",Analyst,Finance
428233,BUDGET ANALYST (OMB),"FINANCE, ACCOUNTING, & PROCUREMENT POLICY, RESEARCH & ANALYSIS",Analyst,Finance
428236,PROGRAM SPECIALIST  CORRECTION,SOCIAL SERVICES,City Officer,Social Service
428252,ADMINISTRATIVE STAFF ANALYST (,"ADMINISTRATION & HUMAN RESOURCES COMMUNICATIONS & INTERGOVERNMENTAL AFFAIRS POLICY, RESEARCH & ANALYSIS PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Analyst,Community
428252,ADMINISTRATIVE STAFF ANALYST (,"ADMINISTRATION & HUMAN RESOURCES COMMUNICATIONS & INTERGOVERNMENTAL AFFAIRS POLICY, RESEARCH & ANALYSIS PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Analyst,Community
428268,COMPUTER SYSTEMS MANAGER,"TECHNOLOGY, DATA & INNOVATION",Manager,	Technology & Data
428286,DIRECTOR OF FIELD OPERATIONS (,SOCIAL SERVICES,City Officer,Social Service
428289,AGENCY ATTORNEY,"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Legal/Attorney,Public Safety
428289,AGENCY ATTORNEY,"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Legal/Attorney,Public Safety
428296,ADMINISTRATIVE STAFF ANALYST (,"FINANCE, ACCOUNTING, & PROCUREMENT",Analyst,Finance
428296,ADMINISTRATIVE STAFF ANALYST (,"FINANCE, ACCOUNTING, & PROCUREMENT",Analyst,Finance
428344,PRINCIPAL ADMINISTRATIVE ASSOC,"COMMUNICATIONS & INTERGOVERNMENTAL AFFAIRS POLICY, RESEARCH & ANALYSIS",Administration,"Policy, Research & Analysis"
428345,ADMINISTRATIVE ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
428345,ADMINISTRATIVE ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
428351,ASSISTANT MECHANICAL ENGINEER,"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Engineer,Public Safety
428351,ASSISTANT MECHANICAL ENGINEER,"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Engineer,Public Safety
428359,INSPECTOR (CONSTRUCTION),"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Construction,Public Safety
